hero,matchup_hero,ally_wins_with,ally_losses_with,ally_win_rate,enemy_wins_against,enemy_losses_against,enemy_win_rate,winrate_into_enemy,total_games_with,total_games_against,popularity_with,popularity_against,total games,total wins,total loss,average_winrate,total wins,total loss,total_games,ally_delta,matchup_average_winrate,occurance,Pairing Score,enemy_delta,enemy_delta2,counter_score,Counter Score,Beater Score
Thrall,Azmodan,1427.0922,1389.9078,0.5066,1338.9012,1475.0988,0.4758,0.5242,2817,2814,0.01972737402,0.02093962536,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5096337214,0.5203752948,2814,0.2246785567,0.5298620807,47.83626022,0.4699355589,0.2335653772,-0.09887773811
Thrall,Blaze,1118.0533,1078.9467,0.5089,2282.8834,2291.1166,0.4991,0.5009,2197,4574,0.01451916158,0.01263433996,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5122804165,0.521646585,4574,0.2189357201,0.5030725076,4.916074083,0.7464467009,0.2356392963,0.004069366933
Thrall,Brightwing,4125.6864,4556.3136,0.4752,4090.275,4484.725,0.477,0.523,8682,8575,0.03840730252,0.02804252455,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4735091568,0.5029700318,8575,0.2402901494,0.5284852339,45.62577853,1.430336841,0.2677732788,-0.1075744993
Thrall,Cassia,926.0227,964.9773,0.4897,1016.0216,1087.9784,0.4829,0.5171,1891,2104,0.002579443374,0.007984958566,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.490179333,0.5044745333,2104,0.2055992616,0.5217098272,34.75757689,0.3489262064,0.2217633876,-0.06516847391
Thrall,Chen,148.0047,158.9953,0.4821,921.0091,805.9909,0.5333,0.4667,307,1727,0.004030198928,0.003595552564,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4814367825,0.5091293259,1727,0.1608835637,0.4637619919,-58.08265406,0.2721878961,0.1923254724,0.1454327815
Thrall,Cho,186.9983,160.0017,0.5389,224.989,245.011,0.4787,0.5213,347,470,0.001015528887,0.00322880156,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5466852806,0.5622913912,470,0.1855063063,0.5265339637,42.4942628,0.07826696624,0.1855746865,-0.06883696614
Thrall,Chromie,1533.0532,1462.9468,0.5117,1546.052,1523.948,0.5036,0.4964,2996,3070,0.007413360878,0.006863814675,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5155015363,0.5213302456,3070,0.2290223164,0.4978917423,-3.373232252,0.4987473204,0.2218744702,0.02392478272
Thrall,DVa,117.003,140.997,0.4535,604.9703,588.0297,0.5071,0.4929,258,1193,0.007819572433,0.006933450941,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4486826177,0.5208109749,1193,0.146714089,0.4938625142,-9.820470512,0.1931308772,0.1955537873,0.03511753637
Thrall,Deathwing,261.9792,190.0208,0.5796,622.0071,664.9929,0.4833,0.5167,452,1287,0.007442375989,0.006905596435,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5925982973,0.5267847961,1287,0.2078417625,0.5212501601,34.02074966,0.2133512894,0.2083644541,-0.05968603529
Thrall,Deckard,1014.026,1221.974,0.4535,1098.09,1225.91,0.4725,0.5275,2236,2324,0.01217183909,0.01019242822,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4486826177,0.481072089,2324,0.1921778511,0.5336460042,53.91508486,0.3893586352,0.2296745585,-0.1107439499
Thrall,Dehaka,483.0102,470.9898,0.5063,2271.1176,2049.8824,0.5256,0.4744,954,4321,0.01816636104,0.01507160929,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5092884573,0.5234472009,4321,0.19610447,0.4725907988,-43.89872989,0.6864558097,0.2197927729,0.1272868625
Thrall,Diablo,3880.8075,3842.1925,0.5025,3931.2521,3951.7479,0.4987,0.5013,7723,7883,0.02952577702,0.03045658179,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5049144561,0.5328601806,7883,0.2525056919,0.5035330045,5.652901313,1.286968755,0.2524611149,0.002350365756
Thrall,E.T.C.,2032.0895,2286.9105,0.4705,2344.2328,2387.7672,0.4954,0.5046,4319,4732,0.01749611198,0.0129059214,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4681165735,0.5104418633,4732,0.2176992991,0.5073318032,11.73172596,0.7750910013,0.238645249,-0.01331785714
Thrall,Falstad,2303.19,2406.81,0.489,2693.0904,2493.9096,0.5192,0.4808,4710,5187,0.01059631856,0.01878786472,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4893737653,0.5323712624,5187,0.2300638642,0.4799423357,-32.10949421,0.8294551387,0.2283671882,0.09977409636
Thrall,Fenix,510.9936,477.0064,0.5172,532.0464,581.9536,0.4776,0.5224,988,1114,0.001856967108,0.004231563798,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5218247382,0.5320703338,1114,0.2018131192,0.5277966466,44.52053768,0.1857095136,0.2072084148,-0.08099639244
Thrall,Gall,186.9983,160.0017,0.5389,224.989,245.011,0.4787,0.5213,347,470,0.001015528887,0.00322880156,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5466852806,0.5415064704,470,0.1855063063,0.5265339637,42.4942628,0.07826696624,0.1855746865,-0.06883696614
Thrall,Garrosh,2518.9136,2535.0864,0.4984,2236.9317,2204.0683,0.5037,0.4963,5054,4441,0.02067326664,0.01320071493,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5001943149,0.5272328713,4441,0.2372319993,0.4977766152,-3.557439059,0.7214052641,0.2323002621,0.02552146774
Thrall,Gazlowe,126.9996,146.0004,0.4652,717.024,822.976,0.4656,0.5344,273,1540,0.01033228105,0.008600078921,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4620445611,0.5025122009,1540,0.1521543265,0.5415448415,66.62535458,0.2597443353,0.2213882801,-0.1333992896
Thrall,Genji,1924,2076,0.481,2756.1366,2661.8634,0.5087,0.4913,4000,5418,0.004096933683,0.007434832061,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4801722279,0.50984632,5418,0.221174294,0.4920208153,-12.76777943,0.8756864195,0.2353929569,0.05008481262
Thrall,Greymane,1691.004,1752.996,0.491,2060.89,2255.11,0.4775,0.5225,3444,4316,0.004001183817,0.01223509204,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4916755194,0.50686901,4316,0.2222754975,0.5279114186,44.70474449,0.719569832,0.2454857845,-0.09640291292
Thrall,Guldan,1379.1344,1364.8656,0.5026,1324.05,1405.95,0.485,0.515,2744,2730,0.01101413616,0.01060328219,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.505029574,0.5207607381,2730,0.2219192301,0.5192961829,30.88923393,0.4518053018,0.2280423848,-0.05810323869
Thrall,Hanzo,3914.702,4400.298,0.4708,4346.7339,4632.2661,0.4841,0.5159,8315,8979,0.007616466656,0.01625542583,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.468460572,0.4950649338,8979,0.2364481601,0.5203307188,32.5470952,1.487312532,0.2651630925,-0.07201339287
Thrall,Hogger,636.0508,540.9492,0.5404,3046.7352,2837.2648,0.5178,0.4822,1177,5884,0.01226758896,0.01080754857,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5483966051,0.5441737266,5884,0.2167813559,0.481551754,-29.53059891,0.9422581643,0.2327727648,0.09459168078
Thrall,Illidan,324.9741,302.0259,0.5183,1069.016,906.984,0.541,0.459,627,1976,0.005547689237,0.006032821894,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5230886047,0.5464602987,1976,0.1911233789,0.4549558435,-72.26657823,0.308946947,0.1918769153,0.1803766598
Thrall,Imperius,453.0189,439.9811,0.5073,1647.958,1771.042,0.482,0.518,893,3419,0.01085455305,0.009442677747,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5104393013,0.5066286169,3419,0.1949308833,0.5227439425,36.41543816,0.5675076846,0.2361057205,-0.07331092004
Thrall,Jaina,1957.858,1857.142,0.5132,2143.854,1963.146,0.522,0.478,3815,4107,0.01668949189,0.0166918131,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5172266236,0.5516370262,4107,0.2368360462,0.4767247809,-37.26728482,0.6548736379,0.2203121398,0.1098443158
Thrall,Johanna,4067.2814,3793.7186,0.5174,3775.98,3556.02,0.515,0.485,7861,7332,0.02982753418,0.02009934774,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5220545534,0.5401733036,7332,0.2616560166,0.484771706,-24.3728083,1.177492716,0.2408630514,0.08331714543
Thrall,Junkrat,1780.9242,1793.0758,0.4983,1903.9515,1891.0485,0.5017,0.4983,3574,3795,0.007030361412,0.01050579142,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5000791857,0.5264306653,3795,0.2271240952,0.5000791857,0.1266970895,0.6177073975,0.228833901,0.01587297448
Thrall,Kaelthas,1576.0083,1640.9917,0.4899,1638.9268,1789.0732,0.4781,0.5219,3217,3428,0.01694192335,0.01555209953,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4904095047,0.5043019951,3428,0.2198216049,0.5272227429,43.59950365,0.5711852253,0.2382069074,-0.09095578233
Thrall,KelThuzad,1095.057,1069.943,0.5058,1111.9166,1050.0834,0.5143,0.4857,2165,2162,0.006647361946,0.006970590283,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5087129977,0.5258985327,2162,0.2170127171,0.4855769021,-23.08336065,0.3474565823,0.2071071508,0.0685361925
Thrall,Kerrigan,517.968,362.032,0.5886,665.9808,537.0192,0.5536,0.4464,880,1203,0.002994359462,0.004071400385,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.6025648721,0.5830566784,1203,0.2296911472,0.440608813,-95.47663597,0.1856128483,0.1746491579,0.2194715694
Thrall,Kharazim,705.0155,739.9845,0.4879,793.002,879.998,0.474,0.526,1445,1673,0.007819572433,0.00699844479,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4881079863,0.495318202,1673,0.19796094,0.5319264925,51.15198275,0.2798814167,0.2197195629,-0.1000903919
Thrall,Leoric,449.964,420.036,0.5172,2830.2106,2618.7894,0.5194,0.4806,870,5449,0.01904551891,0.01613704417,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5218247382,0.5337372486,5449,0.1986299272,0.479712452,-32.47790783,0.8711736553,0.2296681148,0.1013480832
Thrall,LiLi,452.0362,590.9638,0.4334,450.0256,621.9744,0.4198,0.5802,1043,1072,0.01268540656,0.01166175344,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4259098337,0.4455878552,1072,0.1658377202,0.5932652097,150.9920724,0.1888284161,0.231794615,-0.306438574
Thrall,Li-Ming,3686.0247,3746.9753,0.4959,3746.0495,4108.9505,0.4769,0.5231,7433,7855,0.02504874539,0.02248787168,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4973161093,0.5057735423,7855,0.2475187806,0.528599988,45.80998533,1.310366887,0.2649113315,-0.1069028012
Thrall,LtMorales,740.0346,737.9654,0.5007,808.9532,819.0468,0.4969,0.5031,1478,1628,0.008135837144,0.006441354658,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5028422572,0.5118322058,1628,0.2045131248,0.5056051551,8.968623847,0.2662638888,0.2081365762,-0.005480078873
Thrall,Lunara,1156.9927,1232.0073,0.4843,1211.0493,1419.9507,0.4603,0.5397,2389,2631,0.01827371695,0.01446809498,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.483966589,0.4955383833,2631,0.2090126216,0.5475981269,76.38831537,0.4460356138,0.2393630846,-0.1658028657
Thrall,Lucio,2071.9332,2129.0668,0.4932,2100.8626,2037.1374,0.5077,0.4923,4201,4138,0.005124068615,0.0107889789,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4942078528,0.5244230741,4138,0.2290386842,0.4931718549,-10.92571136,0.6694817885,0.2281272721,0.04379988206
Thrall,Maiev,968.9909,902.0091,0.5179,1365.015,1159.985,0.5406,0.4594,1871,2525,0.002907314129,0.004377799958,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5226290502,0.5430647598,2525,0.2189187111,0.4554126608,-71.529751,0.3949478842,0.1980468257,0.1842505286
Thrall,MalGanis,756.0334,726.9666,0.5098,764.001,864.999,0.469,0.531,1483,1629,0.007642580256,0.006218518604,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5133159005,0.5066673849,1629,0.2088610582,0.5376550206,60.36232312,0.2738508849,0.22134716,-0.1203419911
Thrall,Malfurion,1632.15,1742.85,0.4836,1674.0872,1729.9128,0.4918,0.5082,3375,3404,0.01404041225,0.01194029851,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4831615553,0.5139532081,3404,0.2178746516,0.5114749666,18.36317103,0.5595691521,0.2308889717,-0.02903168119
Thrall,Malthael,206.0048,191.9952,0.5176,857.0119,1021.9881,0.4561,0.5439,398,1879,0.007456883545,0.00603978552,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5222843592,0.5206496317,1879,0.1802903647,0.5523851791,84.12500128,0.3198374393,0.2315063874,-0.1765732853
Thrall,Medivh,397.0069,539.9931,0.4237,554.0364,651.9636,0.4594,0.5406,937,1206,0.002448875374,0.003238086395,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4150253396,0.4787170383,1206,0.1594491379,0.5486246962,78.04617664,0.2046314652,0.2175323641,-0.1539676793
Thrall,Mei,1208.0817,1260.9183,0.4893,1281.0824,1305.9176,0.4952,0.5048,2469,2587,0.01573199322,0.01299412734,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4897190021,0.5175710274,2587,0.2123695295,0.5075620106,12.10013957,0.4238293154,0.221395493,-0.01322199996
Thrall,Mephisto,1503.1078,1293.8922,0.5374,1638.1008,1385.8992,0.5417,0.4583,2797,3024,0.006574824168,0.006534203013,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5449728519,0.5665415046,3024,0.2400443782,0.4541565961,-73.55602589,0.4724556524,0.2020032991,0.1933438159
Thrall,Muradin,4597.9224,4414.0776,0.5102,4758.264,4682.736,0.504,0.496,9012,9441,0.03277256795,0.02746686474,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5137760795,0.5241045536,9441,0.2619429059,0.4974312354,-4.110059482,1.533153035,0.255088227,0.02958293948
Thrall,Murky,119,161,0.425,255.9987,293.0013,0.4663,0.5337,280,549,0.003478911817,0.003321649915,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4164795271,0.4663069022,549,0.1375841878,0.5407443941,65.33590692,0.09253439913,0.194320528,-0.1147472195
Thrall,Nazeebo,2147.8328,2158.1672,0.4988,2184.1884,2249.8116,0.4926,0.5074,4306,4434,0.02169459855,0.02194703001,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5006548316,0.5233495517,4434,0.2327436162,0.5105543798,16.88951657,0.7283071095,0.2382163578,-0.02627435621
Thrall,Nova,436.0046,474.9954,0.4786,546.0384,557.9616,0.4946,0.5054,911,1104,0.00324969244,0.00495810218,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4774141035,0.4919497723,1104,0.1827743106,0.5082526132,13.20538042,0.180976985,0.1993108161,-0.0142397981
Thrall,Orphea,922.9462,971.0538,0.4873,1075.0488,1060.9512,0.5033,0.4967,1894,2136,0.009957986119,0.01041526427,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4874176247,0.540478418,2136,0.2044814135,0.4982371249,-2.820611829,0.3471158303,0.2121858182,0.02158657268
Thrall,Probius,251.0178,269.9822,0.4818,259.008,220.992,0.5396,0.4604,521,480,0.001830853509,0.002230681739,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4810918797,0.5482694163,480,0.1717563708,0.4565550306,-69.68768293,0.07515760271,0.1613349282,0.1461867392
Thrall,Qhira,219.9824,244.0176,0.4741,730.0557,820.9443,0.4707,0.5293,464,1551,0.004955780971,0.005654464845,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4722464621,0.4845759033,1551,0.1661741911,0.5357083598,57.2308074,0.2603076533,0.2191972046,-0.1126502209
Thrall,Ragnaros,303.972,280.028,0.5205,1463.076,1481.924,0.4968,0.5032,584,2945,0.01459460087,0.0110512755,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5256154347,0.5397140828,2945,0.1903486621,0.5057202696,9.152830654,0.4817109723,0.2241951101,-0.006344862718
Thrall,Raynor,1438.116,1484.884,0.492,1579.9707,1677.0293,0.4851,0.5149,2923,3257,0.00340637404,0.01549639052,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4928265349,0.5122752602,3257,0.2182743974,0.5191812241,30.70502712,0.5389687314,0.233078015,-0.05895048963
Thrall,Rehgar,5464.701,4276.299,0.561,5471.7568,4064.2432,0.5738,0.4262,9741,9536,0.02655172814,0.01970242102,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5717662135,0.5933137512,9536,0.2943567807,0.4178231459,-132.6864111,1.439862296,0.2145326453,0.3880103434
Thrall,Rexxar,148.0128,163.9872,0.4744,1108.9899,850.0101,0.5661,0.4339,312,1959,0.005672454214,0.004514751282,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4725907988,0.5677400365,1959,0.1582467134,0.4264729361,-118.5024869,0.2982576578,0.1796701347,0.2859265332
Thrall,Samuro,263.0208,268.9792,0.4944,990.0648,800.9352,0.5528,0.4472,532,1791,0.004903553771,0.004830435691,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4955892592,0.5516673936,1791,0.1773948274,0.4415170496,-94.00298151,0.2765703621,0.1839350692,0.2273323827
Thrall,SgtHammer,565.9735,579.0265,0.4943,598.9835,554.0165,0.5195,0.4805,1145,1153,0.001314384531,0.002530117685,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4954741391,0.5376233706,1153,0.1951874051,0.4795975134,-32.66211463,0.1843201699,0.1890974616,0.08385932289
Thrall,Sonya,318.9934,352.0066,0.4754,2460.9114,2633.0886,0.4831,0.5169,671,5094,0.01852904993,0.01538961491,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4737387746,0.5250289619,5094,0.1745658793,0.5214799982,34.38916327,0.8446197611,0.247571208,-0.07183505551
Thrall,Stitches,2869.776,3178.224,0.4745,2744.9609,2888.0391,0.4873,0.5127,6048,5633,0.02636312992,0.02234859915,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4727055836,0.5042449731,5633,0.2292832441,0.5166516381,26.65247736,0.930125333,0.248382156,-0.05255223904
Thrall,Stukov,2701.7488,2894.2512,0.4828,2717.2145,2711.7855,0.5005,0.4995,5596,5429,0.02518511641,0.01855110141,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4822416239,0.5001411322,5429,0.2316485143,0.5014607326,2.337178779,0.8847356281,0.23997004,0.01085706509
Thrall,Sylvanas,2813.8107,2817.1893,0.4997,3190.9542,3067.0458,0.5099,0.4901,5631,6258,0.008721942388,0.01595366867,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5016909888,0.5305421609,6258,0.2411790634,0.4906396805,-14.97826112,1.010225173,0.2389996289,0.05684077654
Thrall,Tassadar,1485.9406,1611.0594,0.4798,1616.04,1599.96,0.5025,0.4975,3097,3216,0.0157261902,0.01631577726,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.4787930041,0.5136033437,3216,0.2135972021,0.4991581524,-1.34695737,0.5230440634,0.2237344118,0.01913367406
Thrall,TheButcher,239.0152,196.9848,0.5482,397.966,374.034,0.5155,0.4845,436,772,0.004758478215,0.006355469929,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5572761621,0.5174131348,772,0.1945747093,0.4841966142,-25.29384234,0.123917364,0.1815741516,0.06475807454
Thrall,TheLostVikings,256.9987,240.0013,0.5171,386.9792,277.0208,0.5828,0.4172,497,664,0.002152921241,0.001861609526,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5217098272,0.5617217408,664,0.1851627742,0.4077770573,-149.2650237,0.09928277604,0.1500630988,0.3112154774
Thrall,Tracer,852.9563,750.0437,0.5321,1159.0678,939.9322,0.5522,0.4478,1603,2099,0.01205868016,0.01020635547,61223.74438,30503.70823,30720.03616,0.4982312202,30503.70823,30720.03616,244896,0.5389140169,0.5652604262,2099,0.2214197126,0.4421984843,-92.89774067,0.3243381389,0.1879095781,0.2293370738
